CountryName,CountryId,Year,Total,Live animals,Beverages & tobacco,Crude materials,Fuels,Animal & vegetable oils & fats,Chemicals,Material manufactures,Machinery & transport equipment,Miscellaneous manufactures,Unspecified goods,Beverages,Tobacco,"Hides, skins & furskins",Oil-seeds & oleaginous fruits,Crude rubber,Wood & cork,Pulp & waste paper,Textile fibres,Crude minerals & fertilisers,Metal ores & scrap,Other crude animal & vegetable materials,"Coal, coke & briquettes",Crude oil,Refined oil,Gas,Electricity,Animal oils & fats,Vegetable oils & fats,Processed oils & fats,Organic chemicals,Inorganic chemicals,"Dyeing, tanning & colouring materials",Medicinal & pharmaceutical products,Toilet & cleansing preparations,Processed fertilisers,Plastics in primary forms,Plastics in non-primary forms,Other chemicals,Leather manufactures,Rubber manufactures,Wood & cork manufactures,Paper & paperboard,Textile fabrics,Mineral manufactures,Iron & steel,Non-ferrous metals,Miscellaneous metal manufactures,Electric motors (intermediate),Electric motors (capital),Mechanical power generators (consumer),Mechanical power generators (intermediate),Mechanical power generators (capital),Specialised machinery (consumer),Specialised machinery (intermediate),Specialised machinery (capital),Metal working machinery (intermediate),Metal working machinery (capital),General industrial machinery (consumer),General industrial machinery (intermediate),General industrial machinery (capital),Office machinery (consumer),Office machinery (intermediate),Office machinery (capital),Telecoms & sound equipment (consumer),Telecoms & sound equipment (intermediate),Telecoms & sound equipment (capital),Miscellaneous electrical goods (consumer),Miscellaneous electrical goods (intermediate),Miscellaneous electrical goods (capital),Road vehicles other than cars (consumer),Road vehicles other than cars (intermediate),Road vehicles other than cars (capital),Cars,Railway equipment (intermediate),Railway equipment (capital),Aircraft,Ships,"Plumbing, heating & lighting fixtures (consumer)","Plumbing, heating & lighting fixtures (intermediate)","Plumbing, heating & lighting fixtures (capital)",Furniture (consumer),Furniture (intermediate),Furniture (capital),"Travel goods, handbags etc",Clothing,Footwear,Scientific instruments (consumer),Scientific instruments (intermediate),Scientific instruments (capital),Photographic & optical goods & clocks (consumer),Photographic & optical goods & clocks (intermediate),Photographic & optical goods & clocks (capital),Works of art,Jewellery,Other manufactures (intermediate),Other manufactures (capital),Other manufactures (consumer),Unspecified goods
Denmark,DK,2012,2940,5,40,14,23,26,3,12,14,14,21,46,0,0,13,0,1,0,1,1,0,29,0,135,455,2,0,0,0,0,39,10,17,145,56,0,50,50,74,0,14,7,15,57,34,57,25,68,0,16,0,20,3,0,24,79,1,6,0,78,56,0,4,60,0,6,109,6,167,24,1,35,24,69,0,0,92,8,0,13,0,12,0,2,12,72,18,0,18,108,29,1,1,0,30,27,0,135,1
Dominica,DM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,DO,2012,59,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,2,0,3,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,DZ,2012,358,0,0,33,0,12,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,5,35,0,0,0,0,0,0,39,0,18,0,23,0,18,1,0,2,30,0,0,0,20,7,0,0,0,0,0,0,0,6,0,0,0,1,35,0,0,17,0,0,8,0,0,0,0,0,4,0,0,0,16,1,0,0,0,0,0,0,3,1
Ecuador,EC,2012,329,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,256,11,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,1,13,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
Estonia,EE,2012,257,0,2,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,6,1,3,4,6,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,6,0,0,3,0,0,14,0,12,7,0,1,0,24,0,0,10,1,0,0,0,0,0,0,0,8,0,0,0,5,0,1,0,0,0,0,0,15,0
Egypt,EG,2012,971,1,0,0,9,0,93,0,7,2,2,6,0,0,0,3,0,0,9,10,111,0,0,0,13,0,0,0,0,0,27,0,11,66,25,0,18,30,33,0,6,0,12,7,4,31,16,29,0,24,0,42,3,0,15,19,0,1,0,46,30,0,0,17,0,1,9,0,9,9,0,6,1,33,0,0,42,4,0,0,0,0,0,0,0,0,0,0,12,39,0,0,0,0,0,0,4,23,1
Eritrea,ER,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ES,2012,8546,8,43,27,123,165,45,11,39,26,37,336,36,2,0,20,0,2,15,14,324,1,3,47,325,10,0,0,0,4,315,430,92,1367,187,3,78,76,193,3,58,0,46,60,48,191,114,134,5,30,0,243,29,0,21,79,3,11,0,170,122,0,38,91,11,39,129,30,216,68,11,193,28,770,2,0,255,57,0,14,0,9,10,12,23,161,35,0,12,152,49,3,0,8,14,80,18,228,9
Ethiopia,ET,2012,86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,37,0,0,0,9,0,0,0,0,0,0,2,7,0,1,2,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0
Finland,FI,2012,1554,3,0,0,0,12,1,0,8,33,12,26,0,0,0,5,1,0,0,25,26,1,12,0,103,1,0,0,0,0,84,2,15,90,27,0,27,31,32,0,11,0,18,23,24,55,11,28,0,11,0,14,7,1,22,64,2,3,0,36,44,0,0,34,0,1,26,1,37,41,1,26,8,172,0,0,49,11,0,8,0,0,4,2,4,27,10,0,1,69,1,0,0,1,0,9,5,55,0
Fiji,FJ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falkland Islands,FK,2012,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0
Micronesia,FM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,FO,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,FR,2012,21212,41,328,113,326,149,50,45,138,76,87,592,3,1,28,44,0,17,13,21,208,41,6,1628,2726,197,58,3,9,0,542,420,136,1436,374,13,271,241,266,4,353,26,263,168,262,426,354,456,7,86,0,388,73,7,106,428,16,24,0,374,466,0,52,261,36,53,367,72,482,157,47,364,91,1193,12,0,623,47,0,56,0,38,22,33,63,428,124,0,62,383,75,85,0,30,324,183,42,456,17
Gabon,GA,2012,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,1,2,0,0,0,6,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
Grenada,GD,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GE,2012,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
Ghana,GH,2012,559,0,11,3,0,4,0,0,0,0,1,19,0,0,0,0,0,0,41,0,0,0,0,0,117,3,0,0,0,0,0,1,12,12,20,5,0,2,3,0,2,0,1,1,4,22,0,29,0,19,0,3,1,0,24,18,0,0,0,29,16,0,0,6,0,0,6,12,11,0,0,12,10,16,0,0,24,2,1,1,0,0,0,0,0,0,0,0,2,17,2,0,0,0,0,4,0,9,1
Gibraltar,GI,2012,644,0,0,0,0,0,0,0,0,0,41,1,3,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,3,0,0,0,0,2,0,44,0,0,27,86,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,1,0,0,1,1
Greenland,GL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,GM,2012,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,GN,2012,95,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Equatorial Guinea,GQ,2012,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,5,4,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Greece,GR,2012,862,0,0,3,0,12,1,1,9,0,12,66,24,0,0,0,0,0,3,0,14,0,1,0,30,0,0,0,0,0,11,0,19,177,42,0,12,9,23,1,1,0,7,7,1,9,2,5,0,6,0,1,0,0,2,10,0,0,0,17,6,0,1,12,4,0,15,0,18,2,0,14,0,38,0,0,26,7,0,2,0,0,0,0,7,66,10,0,0,25,4,0,0,2,2,4,6,53,0
South Georgia,GS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GT,2012,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam,GU,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea Bissau,GW,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GY,2012,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hong Kong,HK,2012,5334,37,73,15,14,16,9,6,15,0,13,208,0,0,0,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,4,8,29,57,61,0,95,28,16,34,14,0,22,69,169,10,382,33,4,63,0,941,30,0,12,35,10,1,1,55,28,0,25,41,6,38,675,6,225,61,5,37,5,169,2,0,221,59,0,7,0,9,38,0,11,65,12,0,32,135,55,15,0,209,383,13,17,56,25
Heard & McDonald Islands,HM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,HN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,HR,2012,112,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,1,0,2,5,0,0,0,0,0,0,0,4,0,2,0,1,0,3,0,0,1,7,0,0,0,4,3,0,0,1,0,1,4,0,1,2,0,1,0,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0
Haiti,HT,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Hungary,HU,2012,1113,6,3,5,0,0,0,0,1,7,12,8,2,0,0,10,0,0,26,0,1,0,0,0,19,0,0,0,0,0,10,0,9,224,27,0,13,22,26,3,7,0,11,9,6,17,21,28,1,2,0,84,0,0,10,24,0,2,0,24,14,0,21,37,2,22,19,2,89,22,0,16,0,38,0,0,37,0,0,2,0,2,0,0,1,16,0,0,4,23,8,13,0,0,0,5,14,26,0
Indonesia,ID,2012,634,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,42,1,0,33,0,0,0,0,0,0,0,0,0,18,0,8,14,27,0,11,15,11,0,10,2,4,9,6,10,1,19,0,24,0,33,10,0,12,29,0,0,0,24,25,0,1,0,1,7,0,0,8,2,0,5,46,72,0,1,28,0,0,0,0,0,0,0,0,11,0,0,11,21,0,0,0,1,0,4,6,0,1
Irish Republic,IE,2012,17880,114,468,426,135,569,321,137,303,230,297,441,36,0,3,0,53,0,0,40,30,46,51,0,2583,1076,31,1,54,10,158,45,105,662,696,30,186,163,191,0,119,87,515,175,233,288,122,424,5,22,0,68,13,11,53,209,9,16,0,152,179,0,70,377,128,21,436,163,288,102,27,136,115,289,11,0,526,3,4,68,29,131,0,42,58,779,180,0,47,175,45,40,1,1,58,253,16,859,11
Israel,IL,2012,1448,3,0,0,1,11,1,27,0,0,5,15,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,15,1,20,119,24,0,18,12,23,0,10,5,14,13,456,21,11,18,0,19,0,44,0,0,14,48,0,2,0,36,40,0,0,14,1,0,26,0,35,14,0,5,16,115,0,0,62,1,0,1,0,1,0,0,0,6,0,0,20,46,0,4,0,1,1,1,10,10,3
India,IN,2012,5472,2,0,1,0,0,1,0,0,4,0,67,0,0,0,23,12,30,23,1,605,0,2,0,125,0,0,0,0,0,68,42,18,66,26,0,42,27,42,10,35,0,22,14,855,71,634,75,1,26,0,311,35,0,51,77,9,27,0,135,88,0,11,32,0,9,42,2,139,46,0,36,0,84,8,0,192,11,0,7,0,5,2,0,0,8,0,0,28,145,0,23,0,5,15,5,8,49,857
British Indian Ocean Territory,IO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,IQ,2012,294,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,5,0,3,0,25,0,0,0,0,0,0,20,0,2,0,26,0,6,5,0,3,25,0,0,0,8,30,0,0,1,0,1,4,1,2,5,0,5,2,20,3,0,13,0,0,0,0,0,0,1,0,0,0,0,3,20,0,0,0,0,1,9,0,0,1
Iran,IR,2012,85,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,8,2,0,1,1,0,0,2,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,14,0
Iceland,IS,2012,153,0,0,0,0,4,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,1,0,4,0,0,7,0,0,0,12,0,0,1,3,0,3,0,4,1,0,0,0,1,0,10,0,0,0,0,1,0,19,0,0,13,0,0,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0,0,6,1,3,0
Italy,IT,2012,8087,8,69,35,91,66,21,22,19,27,25,90,1,51,0,37,1,0,38,15,127,5,0,0,48,0,0,3,0,2,160,31,111,1019,152,1,140,116,174,25,58,1,69,130,107,183,193,159,0,42,0,309,67,0,33,111,10,16,0,249,202,0,51,109,71,57,181,22,308,67,19,123,23,950,2,0,243,14,0,12,1,11,0,14,51,257,66,0,31,197,75,35,0,42,37,86,26,230,7
Jersey,JE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,JM,2012,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0
Jordan,JO,2012,204,0,0,0,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,8,0,1,1,2,0,0,0,0,4,0,0,0,3,0,13,0,3,1,0,3,10,0,0,0,5,11,0,0,5,0,1,4,0,2,0,0,5,11,10,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,7,0,7,0
Japan,JP,2012,4942,30,0,0,11,47,0,1,25,6,12,101,0,0,0,1,0,0,7,1,11,0,0,0,0,0,0,0,1,0,92,71,31,756,74,0,51,19,128,1,13,1,20,46,77,26,279,93,0,6,0,711,127,0,19,62,6,4,0,90,72,0,5,26,0,2,39,0,155,81,19,88,4,451,1,0,203,8,0,1,0,15,14,0,26,79,21,0,72,221,33,7,0,20,32,20,19,130,21
Kenya,KE,2012,380,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24,4,0,0,7,6,0,1,0,14,0,0,0,0,7,0,20,0,1,0,0,7,17,0,1,0,15,14,0,0,12,0,1,4,0,3,0,0,7,75,58,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,6,0,11,1
Kyrgyz Republic,KG,2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KH,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Kiribati,KI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,KM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Kitts & Nevis,KN,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
North Korea,KP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KR,2012,4894,2,0,0,21,2,0,0,5,3,7,159,1,0,0,6,0,0,17,0,84,0,0,2082,11,0,0,0,0,0,71,86,23,240,24,0,70,19,56,0,11,1,14,19,35,74,79,61,1,47,0,153,23,0,39,51,5,6,0,165,96,0,2,146,0,12,30,0,77,37,1,15,6,165,4,0,208,17,0,15,0,1,0,0,23,20,3,0,23,128,5,0,0,14,0,2,27,24,20
Kuwait,KW,2012,587,2,0,0,0,11,0,0,14,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,34,14,0,1,7,10,0,8,0,3,4,1,6,2,14,0,44,0,58,0,0,0,10,0,0,0,45,27,0,0,5,0,0,5,0,18,10,0,10,0,101,4,0,25,1,0,11,0,5,0,1,0,15,1,0,1,37,0,0,0,1,3,2,0,7,1
Cayman Islands,KY,2012,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Kazakhstan,KZ,2012,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,9,0,0,0,6,0,0,7,0,13,0,8,0,25,1,0,10,2,0,1,0,17,35,0,0,4,0,1,4,0,10,2,0,0,0,19,0,0,14,0,0,5,0,0,0,0,0,5,0,0,3,16,1,0,0,1,41,11,1,8,0
